Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2007-11-06,517.23046875,520.7975754310345,506.52914870689654,510.096255387931,65730000
2007-11-07,517.23046875,524.364682112069,510.096255387931,517.23046875,108290000
2007-11-08,499.3950500488281,506.5292650495257,488.6937275477818,506.5292650495257,196100000
2007-11-09,499.3950500488281,499.3950500488281,488.6937275477818,499.3950500488281,122790000
2007-11-12,485.1263732910156,488.693478976979,477.99216191908897,485.1263732910157,158460000
2007-11-13,499.3950500488281,510.09637254987445,485.12662004743305,485.12662004743305,293080000
2007-11-14,513.663330078125,517.2304365370009,510.09622361924914,513.663330078125,189810000
2007-11-15,506.5291748046875,513.663388534331,499.394961075044,513.663388534331,93360000
2007-11-16,495.8277587890625,499.39486496740113,488.69354643238535,499.39486496740113,172050000
2007-11-19,506.5291748046875,506.5291748046875,495.82785421022226,495.82785421022226,138110000
2007-11-20,492.2605285644531,499.39473912335825,481.55921272609544,506.5289496822633,621610000
2007-11-21,481.55938720703125,488.6936003508391,470.85806749131945,488.6936003508391,346350000
2007-11-22,499.3950500488281,499.3950500488281,474.42529754638673,477.9924050467355,176740000
2007-11-23,485.1263732910156,506.52900740679576,481.5592676050523,499.39479603486905,289710000
2007-11-26,495.8277587890625,495.82775878906256,488.69354643238535,492.2606526107239,143940000
2007-11-27,485.1263732910156,488.693478976979,481.5592676050523,485.1263732910157,114640000
2007-11-28,495.8277587890625,495.82775878906256,488.69354643238535,492.2606526107239,183930000
2007-11-29,510.0962219238281,510.0962219238281,499.3949025827688,506.5291154768084,322750000
2007-11-30,510.4557189941406,514.0504775786064,499.6714432407433,514.0504775786064,340790000
2007-12-03,521.239990234375,521.239990234375,506.86095602101295,510.45571457435346,281730000
2007-12-04,521.239990234375,521.239990234375,514.050473127694,521.239990234375,392810000
2007-12-05,521.239990234375,521.239990234375,514.050473127694,521.239990234375,248850000
2007-12-06,535.6189575195312,535.6189575195312,521.2399251028995,524.8346832070575,550860000
2007-12-07,539.2138671875,542.8086263020833,532.0243489583333,535.6191080729167,451380000
2007-12-10,546.4031982421875,546.4031982421875,535.6189245926706,546.4031982421875,135020000
2007-12-11,546.4031982421875,546.4031982421875,539.2136824758429,546.4031982421875,166780000
2007-12-12,532.0243530273438,539.213871311497,528.4295938852671,528.4295938852671,211110000
2007-12-13,535.6189575195312,539.2137156236892,524.8346832070575,532.0241994153733,254490000
2007-12-14,532.0243530273438,532.0243530273438,521.2400756011137,532.0243530273438,148890000
2007-12-17,517.6452026367188,524.8347193400065,506.8609275817871,524.8347193400065,137280000
2007-12-18,503.26629638671875,510.455814906529,499.6715371268136,506.86105564662387,305740000
2007-12-19,510.4557189941406,510.4557189941406,499.6714432407433,506.8609604096749,212110000
2007-12-26,528.429443359375,528.429443359375,510.4556527689201,514.050410887011,214350000
2007-12-27,535.6189575195312,535.6189575195312,524.8346832070575,528.4294413112154,194980000
2007-12-28,524.8347778320312,539.213812841128,524.8347778320312,535.6190540888538,267210000
2007-12-31,524.8347778320312,524.8347778320312,524.8347778320312,524.8347778320312,0
2008-01-02,521.239990234375,524.8347487877155,517.6452316810345,524.8347487877155,59000000
2008-01-03,510.4557189941406,517.6452361630722,503.26620182520907,514.0504775786064,206640000
2008-01-04,517.6452026367188,517.6452026367188,506.8609275817871,514.0504442850748,563740000
2008-01-07,510.4557189941406,510.4557189941406,503.26620182520907,510.4557189941406,219390000
2008-01-08,506.8611145019531,514.0506338565908,506.8611145019532,510.455874179272,204010000
2008-01-09,521.239990234375,521.239990234375,503.26619746767244,503.26619746767244,432790000
2008-01-14,517.6452026367188,521.2399609883627,506.8609275817871,517.6452026367188,257530000
2008-01-15,510.4557189941406,517.6452361630722,503.26620182520907,517.6452361630722,156320000
2008-01-16,496.07659912109375,503.26611505038494,485.29232522715694,499.6713570857394,197000000
2008-01-17,496.07659912109375,503.26611505038494,478.1028092978657,496.07659912109375,246910000
2008-01-18,496.07659912109375,496.07659912109375,474.5080513332201,485.29232522715694,206560000
2008-01-21,474.50811767578125,488.88715154474437,470.9133592085405,474.5081176757813,82860000
2008-01-22,452.9394836425781,460.12899925595235,424.18142118908105,460.12899925595235,418480000
2008-01-23,478.10296630859375,478.1029663085937,463.7239297278841,467.31868887306155,256240000
2008-01-24,496.07659912109375,496.07659912109375,478.1028092978657,478.1028092978657,252500000
2008-01-25,517.6452026367188,517.6452026367188,496.07665252685547,496.07665252685547,265830000
2008-01-28,517.6452026367188,521.2399609883627,499.67141087849933,503.26616923014325,46232500
2008-01-29,514.0504760742188,517.6452346481643,503.266200352382,517.6452346481643,43155000
2008-01-30,506.8611145019531,514.0506338565908,496.0768354699967,514.0506338565908,63280000
2008-01-31,510.4557189941406,510.4557189941406,496.0766846562775,506.8609604096749,67277500
2008-02-01,510.4557189941406,514.0504775786064,503.26620182520907,514.0504775786064,70682500
2008-02-04,517.6452026367188,524.8347193400065,514.0504442850748,514.0504442850748,160312500
2008-02-05,514.0504760742188,517.6452346481643,510.4557175002732,510.4557175002732,64340000
2008-02-06,506.8611145019531,506.8611145019532,499.67159514731554,514.0506338565908,21832500
2008-02-11,492.48199462890625,510.4557900533189,481.6977173742587,503.2662718835538,45520000
2008-02-12,474.50811767578125,492.4819100119851,470.9133592085405,492.4819100119851,79762500
2008-02-13,470.9134826660156,481.69776089500834,463.7239638466872,481.69776089500834,164620000
2008-02-14,492.48199462890625,499.6715127986713,478.10295828937615,478.10295828937615,221150000
2008-02-15,496.07659912109375,496.07659912109375,481.6975672625113,481.6975672625113,114100000
2008-02-18,510.4557189941406,514.0504775786064,496.0766846562775,499.6714432407433,254127500
2008-02-19,514.0504760742188,521.2399932221099,510.4557175002732,514.0504760742188,175582500
2008-02-20,517.6452026367188,517.6452026367188,510.45568593343097,517.6452026367188,142767500
2008-02-21,524.8347778320312,524.8347778320312,514.0505015752086,517.6452603274828,246070000
2008-02-22,517.6452026367188,524.8347193400065,517.6452026367188,517.6452026367188,87932500
2008-02-25,528.429443359375,528.429443359375,517.645169005102,521.2399271231931,161785000
2008-02-26,524.8347778320312,528.4295365843054,521.2400190797571,528.4295365843054,74787500
2008-02-27,514.0504760742188,528.4295103700011,510.4557175002732,524.8347517960555,98052500
2008-02-28,510.4557189941406,510.4557189941406,503.26620182520907,510.4557189941406,78697500
2008-02-29,514.0504760742188,514.0504760742188,503.266200352382,506.86095892632756,239882500
2008-03-03,506.8611145019531,517.6453935339096,496.0768354699967,503.26635482463433,220445000
2008-03-04,517.6452026367188,517.6452026367188,499.67141087849933,510.45568593343097,99600000
2008-03-05,521.239990234375,521.239990234375,506.86095602101295,521.239990234375,145715000
2008-03-06,510.4557189941406,521.2399947475379,506.8609604096749,521.2399947475379,47957500
2008-03-10,499.67144775390625,503.26620637084085,478.1028960522988,496.0766891369717,104792500
2008-03-11,488.8871154785156,492.4818736805635,478.1028408723719,488.8871154785156,136135000
2008-03-12,506.8611145019531,506.8611145019532,496.0768354699967,503.26635482463433,84707500
2008-03-13,488.8871154785156,503.2661482867073,481.6975990744198,496.0766318826115,169525000
2008-03-14,470.9134826660156,488.88727971433684,467.3187232563514,488.88727971433684,94057500
2008-03-17,427.7762145996094,460.129037552521,416.9919402819722,460.129037552521,306787500
2008-03-18,427.7762145996094,434.96573081136756,406.207665964335,431.3709727054885,135127500
2008-03-19,460.12921142578125,460.12921142578125,424.1816167831421,442.15541410446167,269415000
2008-03-24,452.9394836425781,452.93948364257807,434.9656946091425,445.74996802920384,54520000
2008-03-25,452.9394836425781,460.12899925595235,445.74996802920384,456.5342414492652,236615000
2008-03-26,452.9394836425781,456.5342414492652,445.74996802920384,449.344725835891,112637500
2008-03-27,449.3448486328125,449.3448486328125,438.560572265625,449.3448486328125,175682500
2008-03-28,467.3185729980469,467.3185729980468,445.75002347506006,445.75002347506006,141785000
2008-03-31,467.3185729980469,474.5080895057091,456.53429823655347,460.1290564903846,208330000
2008-04-01,445.7501220703125,470.9134354129914,438.56060397240424,467.3186763640373,182272500
2008-04-02,442.1554260253906,456.5344642701188,438.56066646420857,452.93970470893674,99405000
2008-04-03,434.9657897949219,445.75006557496124,424.18151401488245,445.75006557496124,175502500
2008-04-04,463.72393798828125,463.72393798828125,413.3973090593205,438.56062352380087,210140000
2008-04-07,416.99188232421875,452.9394583866514,413.3971247179755,452.9394583866514,366425000
2008-04-08,406.2077941894531,413.39731267068237,399.0182757082239,413.39731267068237,135675000
2008-04-09,395.42352294921875,406.20780084783377,388.234004350142,402.6130415482954,187262500
2008-04-10,416.99188232421875,420.586639930462,384.6390638680294,388.23382147427264,186030000
2008-04-11,416.99188232421875,427.77615514294854,413.3971247179755,424.1813975367053,225492500
2008-04-14,409.8023681640625,409.8023681640625,399.0180953176398,406.20761054858826,102550000
2008-04-15,424.1815185546875,424.1815185546875,409.80248402741,413.3972426592294,81452500
2008-04-16,438.5606384277344,438.5606384277344,424.18160110223494,427.7763604336098,117947500
2008-04-17,452.9394836425781,452.93948364257807,438.56045241582956,445.74996802920384,205577500
2008-04-18,467.3185729980469,470.913331251878,452.93953998272235,456.53429823655347,207367500
2008-04-21,456.53424072265625,478.102787528451,445.74996731975887,474.5080297274852,155187500
2008-04-22,431.37103271484375,452.93958435058596,424.1815155029297,452.93958435058596,105810000
2008-04-23,427.7762145996094,434.96573081136756,420.58669838785124,431.3709727054885,88570000
2008-04-24,431.37103271484375,434.9657913208008,424.1815155029297,434.9657913208008,79300000
2008-04-25,424.1815185546875,427.7762771865069,416.9920012910488,427.7762771865069,68750000
2008-04-28,409.8023681640625,424.1813986259594,402.612852933114,424.1813986259594,41755000
2008-04-29,420.5867919921875,427.7763098040197,413.3972741803552,416.99203308627136,57597500
2008-04-30,431.37103271484375,431.37103271484375,413.3972396850586,416.99199829101565,60267500
2008-05-05,452.9394836425781,460.12899925595235,449.344725835891,452.93948364257807,105005000
2008-05-06,452.9394836425781,467.31851486932663,449.344725835891,456.5342414492652,119735000
2008-05-07,456.53424072265625,456.53424072265625,445.74996731975887,452.93948292169046,42477500
2008-05-08,456.53424072265625,463.72375632458784,449.34472512072466,452.93948292169046,102915000
2008-05-09,452.9394836425781,460.12899925595235,449.344725835891,456.5342414492652,31062500
2008-05-12,456.53424072265625,456.53424072265625,445.74996731975887,445.74996731975887,37305000
2008-05-13,460.12921142578125,467.318730354309,456.53445196151733,460.12921142578125,99812500
2008-05-14,449.3448486328125,456.5343662109375,445.75008984375,456.5343662109375,84685000
2008-05-15,456.53424072265625,460.12899852362204,452.93948292169046,460.12899852362204,19942500
2008-05-16,449.3448486328125,460.129125,445.75008984375,460.129125,34087500
2008-05-21,438.5606384277344,442.1553977591093,431.37111976498466,442.1553977591093,128967500
2008-05-22,434.9657897949219,434.9657897949218,427.7762726082289,434.9657897949218,92730000
2008-05-23,420.5867919921875,438.56058652176813,416.99203308627136,434.965827615852,85275000
2008-05-26,413.39727783203125,420.5867957073709,409.8025188943614,409.8025188943614,113152500
2008-05-27,402.6128845214844,413.3971582140241,399.0181266239711,402.6128845214844,127025000
2008-05-28,402.6128845214844,406.20764241899764,395.42336872645785,402.6128845214844,117847500
2008-05-29,402.6128845214844,406.20764241899764,395.42336872645785,402.6128845214844,181555000
2008-05-30,399.01824951171875,406.2077675209389,399.01824951171875,406.2077675209389,60180000
2008-06-02,402.6128845214844,406.20764241899764,399.0181266239711,402.6128845214844,71402500
2008-06-03,391.8287353515625,399.01825343140763,388.2339763116399,391.8287353515625,146997500
2008-06-04,384.6390380859375,395.42331018180494,384.6390380859375,391.8285528165158,63477500
2008-06-05,388.2339172363281,391.82867572925704,381.0444002504702,384.63915874339915,166987500
2008-06-06,391.8287353515625,395.42349439148506,388.2339763116399,395.42349439148506,111212500
2008-06-09,384.6390380859375,384.6390380859375,373.8547659900701,373.8547659900701,77522500
2008-06-10,381.04437255859375,388.2338890219634,363.0705814001695,388.2338890219634,124242500
2008-06-11,377.44964599609375,384.639163062686,373.8548874627976,381.04440452938985,76855000
2008-06-12,377.44964599609375,377.44964599609375,366.66537039620533,366.66537039620533,112672500
2008-06-13,383.122802734375,386.80667583759015,375.75505652794476,383.122802734375,58812500
2008-06-16,375.7550964355469,390.4905904134115,375.7550964355469,375.7550964355469,53297500
2008-06-17,368.3873596191406,375.75510681152343,364.70348602294916,368.3873596191406,102620000
2008-06-18,368.3873596191406,368.3873596191406,361.01961242675776,368.3873596191406,66712500
2008-06-19,364.7035217285156,368.3873956853693,357.33577381480825,364.7035217285156,86967500
2008-06-20,364.7035217285156,368.3873956853693,361.01964777166194,364.7035217285156,71782500
2008-06-23,346.2840881347656,361.0195812468833,342.6002148567362,346.2840881347656,131415000
2008-06-24,342.6002502441406,346.28412390267977,335.2325029270623,342.6002502441406,191915000
2008-06-25,349.9678955078125,349.9678955078125,338.91627775493424,349.9678955078125,139435000
2008-06-26,357.3357238769531,361.0195973189836,349.96797699289226,357.3357238769531,253072500
2008-06-27,346.2840881347656,353.65183469082444,342.6002148567362,346.2840881347656,103580000
2008-06-30,364.7035217285156,364.7035217285156,349.9680259011009,364.7035217285156,119597500
2008-07-01,379.43890380859375,386.806649513615,368.3872852510619,379.43890380859375,139017500
2008-07-02,379.43890380859375,397.8582680711469,379.43890380859375,379.43890380859375,161507500
2008-07-03,386.80670166015625,386.80670166015625,364.7034615652902,386.80670166015625,132317500
2008-07-04,383.122802734375,394.17442204402045,383.122802734375,383.122802734375,91017500
2008-07-07,383.122802734375,386.80667583759015,368.38731032151446,383.122802734375,23840000
2008-07-08,405.22613525390625,405.22613525390625,375.7551435990767,379.4390175559304,216222500
2008-07-09,419.9614562988281,419.9614562988282,405.22596660413245,419.9614562988282,163502500
2008-07-10,408.9099426269531,419.9615626979519,401.542195912954,408.9099426269532,74302500
2008-07-11,412.5937194824219,412.5937194824219,401.54210199628557,412.5937194824219,33247500
2008-07-14,412.5937194824219,416.2775919778006,401.54210199628557,412.5937194824219,25897500
2008-07-15,386.80670166015625,405.226068405878,386.80670166015625,386.80670166015625,42710000
2008-07-16,390.4905090332031,405.2259999401164,383.12276357974645,390.4905090332031,99762500
2008-07-17,390.4905090332031,405.2259999401164,390.4905090332031,390.4905090332031,69755000
2008-07-18,394.1743469238281,405.2259641272999,390.49047452267087,394.1743469238281,54415000
2008-07-21,412.5937194824219,416.2775919778006,401.54210199628557,412.5937194824219,107580000
2008-07-22,416.2777099609375,416.2777099609375,405.22608934250553,416.2777099609375,23800000
2008-07-23,427.3292541503906,431.0131270309974,419.96150838917697,427.3292541503906,192637500
2008-07-24,449.4326171875,456.8003650102459,427.32937371926226,427.32937371926226,250862500
2008-07-25,434.697021484375,442.06476761122883,423.64540229409425,434.697021484375,80612500
2008-07-28,438.3808898925781,438.3808898925781,434.69701686827074,438.3808898925781,35960000
2008-07-29,442.0648193359375,445.7486928304037,427.32932535807294,442.06481933593756,66225000
2008-07-31,445.7486267089844,460.48411850101695,442.06475376097626,445.74862670898443,104527500
2008-08-01,431.01324462890625,445.7487401717749,431.0132446289063,431.0132446289063,49625000
2008-08-04,442.0648193359375,442.06481933593756,427.32932535807294,442.06481933593756,39932500
2008-08-05,442.0648193359375,449.4325663248698,434.69707234700525,442.06481933593756,60995000
2008-08-06,445.7486267089844,456.80024555300884,442.06475376097626,445.74862670898443,78732500
2008-08-07,445.7486267089844,456.80024555300884,442.06475376097626,445.74862670898443,94050000
2008-08-08,434.697021484375,445.74864067465575,431.0131484209481,434.697021484375,29585000
2008-08-11,438.3808898925781,445.7486359411929,434.69701686827074,438.3808898925781,34925000
2008-08-12,412.5937194824219,442.064699445452,412.5937194824219,438.38082695007324,40422500
2008-08-13,442.0648193359375,442.06481933593756,412.59383138020837,412.59383138020837,44947500
2008-08-14,434.697021484375,449.4325137380826,427.32927535752117,434.697021484375,38817500
2008-08-15,453.11651611328125,453.11651611328125,431.0132714248285,431.0132714248285,124050000
2008-08-19,438.3808898925781,456.800255014115,438.3808898925781,438.3808898925781,71922500
2008-08-20,438.3808898925781,445.7486359411929,438.3808898925781,438.3808898925781,51162500
2008-08-21,434.697021484375,445.74864067465575,434.697021484375,434.697021484375,46097500
2008-08-22,431.01324462890625,442.06486628605774,431.0132446289063,431.0132446289063,27120000
2008-08-25,449.4326171875,449.4326171875,434.6971215420082,449.4326171875,20980000
2008-08-26,434.697021484375,442.06476761122883,434.697021484375,434.697021484375,17255000
2008-08-27,456.8003234863281,456.80032348632807,434.6970820273122,434.6970820273122,104745000
2008-08-28,464.1679382324219,471.5356832837302,456.8001931811136,464.16793823242193,151962500
2008-08-29,467.85186767578125,478.9034865972564,464.1679947019562,467.85186767578125,89802500
2008-09-01,478.90350341796875,486.27124962439905,471.5357572115385,471.5357572115385,150390000
2008-09-02,497.3228454589844,497.32284545898443,478.9034808123554,497.32284545898443,179015000
2008-09-03,486.2712707519531,497.3228905417702,486.2712707519531,486.2712707519531,133635000
2008-09-04,478.90350341796875,493.63899583082934,471.5357572115385,478.9035034179688,25277500
2008-09-05,478.90350341796875,489.9551227276142,460.48413790189306,478.9035034179688,138822500
2008-09-08,482.5874938964844,501.00686389253343,478.9036198972746,482.58749389648443,157897500
2008-09-09,445.7486267089844,486.2712291370739,442.06475376097626,486.2712291370739,92522500
2008-09-10,442.0648193359375,442.06481933593756,427.32932535807294,442.06481933593756,133175000
2008-09-11,423.6454772949219,442.064845872962,412.59385614809787,423.6454772949219,85605000
2008-09-12,401.5422668457031,423.64551089225563,397.8583928379444,423.64551089225563,64500000
2008-09-15,390.4905090332031,401.5421272133881,386.8066363064748,390.4905090332031,209690000
2008-09-16,408.9099426269531,416.2776893409523,368.3873356999578,372.0712090569574,124852500
2008-09-17,416.2777099609375,423.64545703989216,412.5938364214602,416.2777099609375,63472500
2008-09-18,449.4326171875,456.8003650102459,394.17450851690575,397.8583824282787,91932500
2008-09-19,467.85186767578125,478.9034865972564,456.8002487543061,467.85186767578125,102670000
2008-09-22,478.90350341796875,489.9551227276142,471.5357572115385,478.9035034179688,157812500
2008-09-23,464.1679382324219,478.9034283350385,464.16793823242193,464.16793823242193,142892500
2008-09-24,471.5358581542969,478.90360593795776,445.74874091148376,445.74874091148376,34525000
2008-09-25,475.2196960449219,482.5874432704245,471.5358224321705,475.2196960449219,31022500
2008-09-26,467.85186767578125,475.21961362343137,464.1679947019562,467.85186767578125,54060000
2008-10-06,449.4326171875,478.9036084784836,423.64549980788934,427.32937371926226,124347500
2008-10-07,449.4326171875,471.5358606557377,434.6971215420082,449.4326171875,44155000
2008-10-08,423.6454772949219,449.432593304178,423.6454772949219,423.6454772949219,38597500
2008-10-09,423.6454772949219,423.6454772949219,423.6454772949219,423.6454772949219,0
2008-10-10,423.6454772949219,423.6454772949219,423.6454772949219,423.6454772949219,0
2008-10-13,427.3292541503906,431.0131270309974,383.1227795831088,427.3292541503906,192295000
2008-10-14,467.85186767578125,467.85186767578125,434.6970109113558,434.6970109113558,158782500
2008-10-15,449.4326171875,478.9036084784836,445.748743276127,449.4326171875,104467500
2008-10-16,405.22613525390625,423.64550503817475,405.22613525390625,405.22613525390625,181937500
2008-10-17,383.122802734375,412.5937875600962,379.4389296311599,412.5937875600962,174940000
2008-10-20,394.1743469238281,408.9098365284572,383.1227297203563,394.1743469238281,72260000
2008-10-21,412.5937194824219,423.6453369685582,405.2259744916643,412.5937194824219,52875000
2008-10-22,390.4905090332031,449.4324726608564,390.4905090332031,449.4324726608564,120320000
2008-10-23,394.1743469238281,397.8582193249854,353.6517505110981,368.3872401157272,61472500
2008-10-24,357.3357238769531,383.12283797116623,357.3357238769531,383.12283797116623,43322500
2008-10-27,324.18084716796875,338.91634022105825,324.18084716796875,324.18084716796875,61052500
2008-10-28,298.39373779296875,327.86472424165703,294.70986448688274,324.180850935571,165315000
2008-10-29,324.18084716796875,327.8647204312411,316.813100641424,324.18084716796875,168795000
2008-10-30,353.65185546875,353.65185546875,309.44537353515625,309.44537353515625,123590000
2008-10-31,397.8583068847656,412.59379973234957,368.38732118959786,375.75506761338977,140230000
2008-11-03,416.2777099609375,434.69707765832413,401.5422158030282,416.2777099609375,160672500
2008-11-04,405.22613525390625,427.32937899502843,386.8067654696378,405.22613525390625,69542500
2008-11-05,419.9614562988281,434.69694599352385,412.5937114514803,419.9614562988282,145075000
2008-11-06,408.9099426269531,412.5938159839527,383.1228291279561,408.9099426269532,51927500
2008-11-07,423.6454772949219,431.01322472613793,397.85836128566575,423.6454772949219,53990000
2008-11-10,427.3292541503906,442.0647456728179,419.96150838917697,427.3292541503906,30482500
2008-11-11,427.3292541503906,427.3292541503906,412.5937626279633,427.3292541503906,43417500
2008-11-12,423.6454772949219,427.32935101052993,419.9616035793139,423.6454772949219,39960000
2008-11-13,401.5422668457031,427.32938490001436,394.17451883018566,401.5422668457031,56485000
2008-11-14,427.3292541503906,427.3292541503906,405.2260168667497,427.3292541503906,33582500
2008-11-17,401.5422668457031,423.64551089225563,390.49064482242693,401.5422668457031,58050000
2008-11-18,386.80670166015625,386.80670166015625,368.3873349144345,386.80670166015625,96530000
2008-11-19,405.22613525390625,405.22613525390625,372.071269642223,405.22613525390625,93797500
2008-11-20,397.8583068847656,397.8583068847656,379.4389408252858,397.8583068847656,92990000
2008-11-21,379.43890380859375,379.43890380859375,361.0195395460407,379.43890380859375,186787500
2008-11-24,386.80670166015625,386.80670166015625,372.0712082635789,386.80670166015625,53637500
2008-11-25,390.4905090332031,397.85825448665975,383.12276357974645,390.4905090332031,50435000
2008-11-26,401.5422668457031,401.5422668457031,386.8067708146682,401.5422668457031,67052500
2008-11-27,397.8583068847656,412.59379973234957,386.8066872490777,397.8583068847656,75300000
2008-11-28,397.8583068847656,412.59379973234957,386.8066872490777,412.59379973234957,82652500
2008-12-01,397.8583068847656,412.59379973234957,383.12281403718174,397.8583068847656,79042500
2008-12-02,394.1743469238281,397.8582193249854,372.07111251688445,394.1743469238281,52512500
2008-12-03,394.1743469238281,401.54209172614264,394.1743469238281,394.1743469238281,31577500
2008-12-04,405.22613525390625,419.961631081321,397.8583873401989,405.22613525390625,79845000
2008-12-05,412.5937194824219,412.5937194824219,397.8582295009068,412.5937194824219,56612500
2008-12-09,438.3808898925781,442.0647629168855,416.27765174673385,438.3808898925781,133162500
2008-12-10,431.01324462890625,445.7487401717749,431.0132446289063,431.0132446289063,82747500
2008-12-11,438.3808898925781,449.43250896550023,427.32927081965596,438.3808898925781,128255000
2008-12-12,408.9099426269531,434.6970561259502,408.9099426269532,434.6970561259502,37400000
2008-12-15,464.1679382324219,464.16793823242193,416.27759539891804,416.27759539891804,136477500
2008-12-16,456.8003234863281,460.48419706283073,445.74870275682014,456.80032348632807,55522500
2008-12-17,471.5358581542969,471.5358581542969,456.8003625869751,471.5358581542969,99505000
2008-12-18,471.5358581542969,475.2197320461273,464.168110370636,471.5358581542969,26702500
2008-12-19,471.5358581542969,478.90360593795776,464.168110370636,471.5358581542969,49090000
2008-12-22,471.5358581542969,478.90360593795776,460.48423647880554,471.5358581542969,58557500
2008-12-23,471.5358581542969,475.2197320461273,467.85198426246643,471.5358581542969,20405000
2008-12-24,464.1679382324219,478.9034283350385,464.16793823242193,464.16793823242193,23512500
2008-12-30,478.90350341796875,489.9551227276142,471.5357572115385,478.9035034179688,34487500
2008-12-31,478.90350341796875,478.9035034179688,478.9035034179688,478.9035034179688,0
2009-01-05,515.7423095703125,515.7423095703125,478.903573172433,515.7423095703125,76682500
2009-01-06,515.7423095703125,545.2132986886161,508.3745622907366,515.7423095703125,86082500
2009-01-07,497.3228454589844,526.7938288935909,464.1679890950521,526.7938288935909,65045000
2009-01-08,460.4842529296875,471.53587500000003,456.80037890625,460.4842529296875,53797500
2009-01-09,442.0648193359375,464.16806030273443,438.3809458414714,442.06481933593756,59930000
2009-01-12,431.01324462890625,449.432614057492,427.32937074318914,431.0132446289063,101640000
2009-01-13,434.697021484375,445.74864067465575,419.9615292306674,434.697021484375,136737500
2009-01-14,431.01324462890625,442.06486628605774,427.32937074318914,431.0132446289063,74107500
2009-01-15,408.9099426269531,419.9615626979519,401.542195912954,408.9099426269532,85305000
2009-01-16,443.9806823730469,443.98068237304693,414.1332415412454,417.8641716452206,62925000
2009-01-19,436.51885986328125,451.4425815680088,421.59513815855365,436.51885986328125,76727500
2009-01-20,440.2497253417969,440.2497253417969,414.1332162113513,440.2497253417969,52827500
2009-01-21,410.4023742675781,432.7879583185369,406.6714435924183,410.4023742675781,192397500
2009-01-22,410.4023742675781,421.5951662930575,402.9405129172585,410.4023742675781,79192500
2009-01-23,414.1332702636719,414.1332702636719,402.94047917546453,414.1332702636719,26167500
2009-01-27,421.5950927734375,421.5950927734375,410.40230269980646,421.5950927734375,18065000
2009-01-28,410.4023742675781,425.3260969682173,410.4023742675781,410.4023742675781,33757500
2009-01-29,410.4023742675781,417.8642356178977,402.9405129172585,410.4023742675781,80987500
2009-01-30,410.4023742675781,414.1333049427379,402.9405129172585,410.4023742675781,27947500
2009-02-02,410.4023742675781,414.1333049427379,402.9405129172585,410.4023742675781,44225000
2009-02-03,414.1332702636719,414.1332702636719,406.6714095382003,414.1332702636719,28272500
2009-02-04,421.5950927734375,421.5950927734375,410.40230269980646,421.5950927734375,38587500
2009-02-05,414.1332702636719,417.86420062640764,410.4023399009361,414.1332702636719,32047500
2009-02-06,414.1332702636719,425.3260613518792,406.6714095382003,414.1332702636719,71415000
2009-02-09,410.4023742675781,417.8642356178977,402.9405129172585,410.4023742675781,29632500
2009-02-10,395.4786071777344,406.6713979469156,391.74767692134066,395.4786071777344,54927500
2009-02-11,384.28582763671875,391.74768836752884,369.3621061750986,384.28582763671875,89625000
2009-02-12,391.7477111816406,399.20957234700523,380.5549194335938,391.7477111816407,67057500
2009-02-13,395.4786071777344,402.94046769052187,388.01674666494694,395.4786071777344,58085000
2009-02-16,399.20941162109375,399.20941162109375,391.7475534599518,399.20941162109375,23660000
2009-02-17,376.8239440917969,395.4785947894106,373.09301395227413,376.8239440917969,81940000
2009-02-18,380.55487060546875,384.28580070944395,365.631150189568,380.55487060546875,92457500
2009-02-19,384.28582763671875,391.74768836752884,380.5548972713137,384.28582763671875,61772500
2009-02-20,365.631103515625,384.2857516541773,365.631103515625,365.631103515625,86685000
2009-02-23,373.0930480957031,376.8239785766602,369.3621176147461,373.0930480957031,46760000
2009-02-24,365.631103515625,376.82389239875636,361.90017388791455,365.631103515625,34192500
2009-02-25,350.70745849609375,376.8239713628241,350.70745849609375,373.0930409532912,134747500
2009-02-26,358.1692810058594,358.1692810058594,343.24556096394855,358.1692810058594,203025000
2009-02-27,350.70745849609375,358.16931931515956,346.97652808656085,350.70745849609375,109212500
2009-03-02,343.2455749511719,354.4383654387101,343.2455749511719,343.2455749511719,55142500
2009-03-03,358.1692810058594,361.90021101633704,339.5146309534708,339.5146309534708,70262500
2009-03-04,384.28582763671875,388.01675800212377,354.43838471347846,358.16931507888347,159980000
2009-03-05,388.0166320800781,395.4784903893104,384.28570292546203,388.0166320800781,148077500
2009-03-06,384.28582763671875,391.74768836752884,376.82396690590866,384.28582763671875,34262500
2009-03-10,402.9404296875,402.9404296875,384.28578016493054,402.9404296875,116147500
2009-03-11,417.8641662597656,417.8641662597656,406.6713760920933,417.8641662597656,133940000
2009-03-12,410.4023742675781,417.8642356178977,402.9405129172585,410.4023742675781,47527500
2009-03-13,421.5950927734375,425.32602279798124,414.13323272435014,421.5950927734375,105687500
2009-03-16,421.5950927734375,429.0569528225249,417.8641627488938,421.5950927734375,36767500
2009-03-17,425.3260498046875,425.3260498046875,410.402328758909,425.3260498046875,123345000
2009-03-18,417.8641662597656,429.0569564274379,410.40230614798406,417.8641662597656,63062500
2009-03-19,436.51885986328125,440.24979028946314,417.86420773237177,421.59513815855365,130515000
